category,comments,descriptions,difficulty_rating,endDate,endTime,experiment_id,image,is_data_visualization,languages,minivlat_answers,minivlat_time,prolific_id,reaction_times,self_understanding,startDate,startTime,timeSpent,topic,trial_number,desc_type,minivlat_score,num_words,caption,alttext,char_count,num_words_caption,num_words_alttext,desc_caption_jaccard,desc_alttext_jaccard,desc_caption_sbert,desc_alttext_sbert,jaccard_alttext_caption,sbert_alttext_caption,question1,question10,question11,question12,question2,question3,question4,question5,question6,question7,question8,question9
Tetration / Inverse operations / Super-root / Other super-roots,,"The image shows a graph of one red line representing data points. The left vertical numbers are the y axis I assume, and the bottom horizontal numbers represent the x axis in the equation.",4,Tue Nov 21 2023 16:24:44 GMT-0800 (Pacific Standard Time),1700612684264,1,prolific/train-0-28614.png,True,english,"{'question1': 'False', 'question10': '$0.71', 'question11': 'Skip', 'question12': 'False', 'question2': 'Great Britain', 'question3': '20-30 km', 'question4': 'True', 'question5': '25.3%', 'question6': 'Shanghai', 'question7': '$4.5', 'question8': '$50.54', 'question9': '40.51 Mbps'}",5.761366666666666,5aa26bda35237b000112e35d,126210,Little,Tue Nov 21 2023 15:42:03 GMT-0800 (Pacific Standard Time),1700610123505,42.679316666666665,Tetration,2,first,8,37,"The graph
  
    
      
        y
        =
        
          
            
              x
              
                3
              
            
          
          
            s
          
        
      
    
    {\displaystyle y={\sqrt[{3}]{x}}_{s}}
  
.",A line graph that starts at the origin and quickly makes an asymptote toward 2 as the value along the x-axis increases,188,27,22,0.4473684210526316,0.6666666666666666,0.5761971473693848,0.6181414127349854,0.0,0.4837883710861206,1,1,0,1,1,0,1,0,1,0,1,1
Bishop Auckland / Demography,,From ages 0 to 19 the percent of populations are relatively close. From 20-29 Bishop Auckland begins to fall behind. From 30-59 the percentages barely fluctuate. From 60-79 England and Wales have the lowest percentages. Lastly form 80-90+ the population percentages are even amongst the contries.,5,Tue Nov 21 2023 18:29:08 GMT-0600 (Central Standard Time),1700612948915,1,prolific/train-0-245143.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",5.900833333333333,655bffbae732f18ce1954ac3,515520,Little,Tue Nov 21 2023 17:59:23 GMT-0600 (Central Standard Time),1700611163302,29.76021666666667,Bishop Auckland,0,first,12,51,"""Population pyramid"" showing the breakdown of the Bishop Auckland's population vs Age compared with the figures for County Durham and England and Wales. Source:[9]","A bar chart comparing dividing the population into 5-year intervals, and comparing the percentage of the population of Bishop Auckland made up by each interval with the figures for England and Wales and County Durham. The graph shows that the towns population is broadly in line with that nationally, with the exception that Bishop Auckland has a much lower proportion of people aged 20 to 24 years.",296,32,71,0.58,0.6808510638297872,0.748765766620636,0.7848480939865112,0.0,0.796863317489624,1,1,1,1,1,1,1,1,1,1,1,1
Electricity sector in Germany / Electricity prices,,"There are 7 components to the electricity price average for household consumers in Germany. Renewable surchage makes up 21.5% of the total. Other levies make up 3.2%. The concession fee makes up 5.5%. The Grid charges make up 25.1%. The Power generation or aquisition sales make up 22.4%. The electricity tax makes up 6.5%. Lastly the value-added tax makes up 16%. Out of this 100%  total taxes, levies, and surcharges make up around 53%.",2,Tue Nov 21 2023 18:29:08 GMT-0600 (Central Standard Time),1700612948915,1,prolific/train-0-395010.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",5.900833333333333,655bffbae732f18ce1954ac3,436161,Little,Tue Nov 21 2023 17:59:23 GMT-0600 (Central Standard Time),1700611163302,29.76021666666667,Electricity sector in Germany,1,first,12,94,Components of the German Electricity Price for Households Source,Components Electricity Price Germany,438,9,4,0.425531914893617,0.3555555555555555,0.7097253799438477,0.6372312307357788,0.0,0.8207790851593018,1,1,1,1,1,1,1,1,1,1,1,1
Rotaviral gastroenteritis / Epidemiology,,"Through the months between November and July the cases of rotavirus A infections skyrocket through the winter and spring. These cases reach its peak in march of every year rarely falling bellow 4,000 cases at this peak. The time between July and November these cases reach their lowest points before starting back up every winter. ",1,Tue Nov 21 2023 18:29:08 GMT-0600 (Central Standard Time),1700612948915,1,prolific/train-0-205301.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",5.900833333333333,655bffbae732f18ce1954ac3,329632,Little,Tue Nov 21 2023 17:59:23 GMT-0600 (Central Standard Time),1700611163302,29.76021666666667,Rotaviral gastroenteritis,2,first,12,58,The seasonal variation of rotavirus A infections in a region of England: rates of infection peak during the winter months.,A line graph with the months and years on the x-axis and the number of infections on the y-axis. The peaks in the line correspond to the winter months of the northern hemisphere.,331,22,35,0.7272727272727273,0.7575757575757576,0.7879712581634521,0.3586221933364868,0.0,0.4159944057464599,1,1,1,1,1,1,1,1,1,1,1,1
Breastfeeding promotion / Breastfeeding promotion projects by region / Asia / India,,There is a chart graph depicting numbers charged for early initiation of breastfeeding in again countries,2,Tue Nov 21 2023 17:47:13 GMT-0700 (MST),1700614033436,1,prolific/train-0-119573.png,True,English,"{'question1': 'False', 'question10': '$0.80', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",6.342466666666667,6113ada267f40524e8e42825,78273,Well,Tue Nov 21 2023 16:48:10 GMT-0700 (MST),1700610490174,59.05436666666667,Breastfeeding promotion,0,first,11,16,Early Initiation of Breastfeeding in some of the Asian countries. Source: 2018 Global Breastfeeding Scorecard,Early Initiation of Breastfeeding in some of the Asian countries. Source: 2018 Global Breastfeeding Scorecard https://www.indiaspend.com/6-in-10-indian-babies-miss-out-on-early-breastfeeding-and-its-life-saving-benefits-62614/,105,17,20,0.5757575757575758,0.5128205128205128,0.7531952857971191,0.6594990491867065,0.0,0.9155380725860596,1,0,1,1,1,1,1,1,1,1,1,1
Nanortalik / Population,,There is a bar graph with the statistics for Nanortalik population growth dynamics from 1991 to 2010,3,Tue Nov 21 2023 17:47:13 GMT-0700 (MST),1700614033436,1,prolific/train-0-283458.png,True,English,"{'question1': 'False', 'question10': '$0.80', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",6.342466666666667,6113ada267f40524e8e42825,56836,Well,Tue Nov 21 2023 16:48:10 GMT-0700 (MST),1700610490174,59.05436666666667,Nanortalik,1,first,11,17,"Nanortalik population growth dynamics, 1991-2010. Source: Statistics Greenland[12]",Nanortalik population dynamics,100,14,3,0.6944444444444444,0.6071428571428571,0.6873868703842163,0.7379357814788818,0.0,0.6886775493621826,1,0,1,1,1,1,1,1,1,1,1,1
Electricity sector in Germany / Electricity prices,,There is a circular graph detailing the statistics of components of the German electricity price for households components in 2020,4,Tue Nov 21 2023 17:47:13 GMT-0700 (MST),1700614033436,1,prolific/train-0-395010.png,True,English,"{'question1': 'False', 'question10': '$0.80', 'question11': '1 to 2', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$6.1', 'question8': '$50.54', 'question9': '40.51 Mbps'}",6.342466666666667,6113ada267f40524e8e42825,2894401,Well,Tue Nov 21 2023 16:48:10 GMT-0700 (MST),1700610490174,59.05436666666667,Electricity sector in Germany,2,first,11,20,Components of the German Electricity Price for Households Source,Components Electricity Price Germany,130,9,4,0.6785714285714286,0.5769230769230769,0.7601802349090576,0.6582200527191162,0.0,0.8207790851593018,1,0,1,1,1,1,1,1,1,1,1,1
Breastfeeding promotion / Breastfeeding promotion projects by region / Asia / India,,"a graph of early initiation of breast feeding in Asian countries. Sri Lanka, percentage wise, is at 90.3%, Nepal is 54.9%, Bangladesh is 50.8%, India is 41.5%, China is 26.4%, and Pakistan is 18%.",5,Tue Nov 21 2023 20:07:12 GMT-0500 (Eastern Standard Time),1700615232015,1,prolific/train-0-119573.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 3', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$5.2', 'question8': '$50.54', 'question9': '40.51 Mbps'}",5.314783333333334,6119ccaad19b17d52526b724,167051,Well,Tue Nov 21 2023 19:55:10 GMT-0500 (Eastern Standard Time),1700614510644,12.02285,Breastfeeding promotion,0,first,10,49,Early Initiation of Breastfeeding in some of the Asian countries. Source: 2018 Global Breastfeeding Scorecard,Early Initiation of Breastfeeding in some of the Asian countries. Source: 2018 Global Breastfeeding Scorecard https://www.indiaspend.com/6-in-10-indian-babies-miss-out-on-early-breastfeeding-and-its-life-saving-benefits-62614/,196,17,20,0.6,0.6458333333333334,0.7116103172302246,0.6798911690711975,0.0,0.9155380725860596,1,1,0,1,1,1,1,1,1,0,1,1
Green marketing / Adoptability / LOHAS,,"A pie chart of the percentage of the general population in NMI by defined consumer segments. 26% is conventionals, 19% is unconcerned, 19% is naturalites, 19% is drifters, and 17% is LOHAS.",5,Tue Nov 21 2023 20:07:12 GMT-0500 (Eastern Standard Time),1700615232015,1,prolific/train-0-480642.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 3', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$5.2', 'question8': '$50.54', 'question9': '40.51 Mbps'}",5.314783333333334,6119ccaad19b17d52526b724,130896,Well,Tue Nov 21 2023 19:55:10 GMT-0500 (Eastern Standard Time),1700614510644,12.02285,Green marketing,1,first,10,43,The distribution of the different types of LOHAS.[26],The distribution of the different types of LOHAS.,189,12,9,0.575,0.5526315789473685,0.4001876711845398,0.3903957009315491,0.0,0.9695470929145812,1,1,0,1,1,1,1,1,1,0,1,1
"Safety of electronic cigarettes / Fires, explosions, and other battery-related malfunctions",,A graph of e-cigarette sales and number of incidents from 2009-2016. There is a huge uptake in sales and incidents starting in 2013.,5,Tue Nov 21 2023 20:07:12 GMT-0500 (Eastern Standard Time),1700615232015,1,prolific/train-0-407025.png,True,English,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 3', 'question12': 'False', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$5.2', 'question8': '$50.54', 'question9': '40.51 Mbps'}",5.314783333333334,6119ccaad19b17d52526b724,56260,Well,Tue Nov 21 2023 19:55:10 GMT-0500 (Eastern Standard Time),1700614510644,12.02285,Safety of electronic cigarettes,2,first,10,25,Graphic from a July 2016 United States Fire Administration (USFA) report entitled Electronic Cigarette Fires and Explosions in the United States 2009 – 2016.[326] There has been an increase in the number of severe and moderate injuries resulting from e-cigarette explosions and fires since 2014.[326] The USFA noted that this appears to correlate well with the e-cigarette sales trend.[326],Graphic from a July 2016 United States Fire Administration (USFA) report entitled Electronic Cigarette Fires and Explosions in the United States 2009 – 2016. There has been an increase in the number of severe and moderate injuries resulting from e-cigarette explosions and fires since 2014. The USFA noted that this appears to correlate well with the e-cigarette sales trend.,132,73,64,0.6041666666666666,0.6086956521739131,0.6901198029518127,0.6616274118423462,0.0,0.982559084892273,1,1,0,1,1,1,1,1,1,0,1,1
Electricity sector in Germany / Electricity prices,,"a circle graph depicting a total of 31,47 cent kwh, the average electricity price for household consumers in Germany. Divided as follows: grid chargers 7,91 ct kwh. power generation or ; aquisition sales: 7,06 ct kwh. renewable surcharge:21.5%. value added tax:16%. electricity tax 6.5%. other levies 5.5%",5,Tue Nov 21 2023 17:07:43 GMT-0800 (Pacific Standard Time),1700615263998,1,prolific/train-0-395010.png,True,english spanish,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'True', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$4.5', 'question8': '$50.54', 'question9': '40.51 Mbps'}",4.326416666666667,5b4719741c2bc30001f38a7e,601524,Very Well,Tue Nov 21 2023 16:49:05 GMT-0800 (Pacific Standard Time),1700614145303,18.644916666666667,Electricity sector in Germany,0,first,10,60,Components of the German Electricity Price for Households Source,Components Electricity Price Germany,305,9,4,0.4130434782608695,0.3409090909090909,0.7096869349479675,0.6008078455924988,0.0,0.8207790851593018,1,1,1,0,1,1,1,1,1,0,1,1
Tetration / Inverse operations / Super-root / Other super-roots,,line graph depicting y=x 3 s,1,Tue Nov 21 2023 17:07:43 GMT-0800 (Pacific Standard Time),1700615263998,1,prolific/train-0-28614.png,True,english spanish,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'True', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$4.5', 'question8': '$50.54', 'question9': '40.51 Mbps'}",4.326416666666667,5b4719741c2bc30001f38a7e,56664,Very Well,Tue Nov 21 2023 16:49:05 GMT-0800 (Pacific Standard Time),1700614145303,18.644916666666667,Tetration,1,first,10,6,"The graph
  
    
      
        y
        =
        
          
            
              x
              
                3
              
            
          
          
            s
          
        
      
    
    {\displaystyle y={\sqrt[{3}]{x}}_{s}}
  
.",A line graph that starts at the origin and quickly makes an asymptote toward 2 as the value along the x-axis increases,28,27,22,0.5714285714285714,0.5714285714285714,0.7052592039108276,0.6839895844459534,0.0,0.4837883710861206,1,1,1,0,1,1,1,1,1,0,1,1
Green marketing / Adoptability / LOHAS,,"pie graph depicting lohas 17 percent, naturalities 19%, drifters 19%, conventionals 26 percent, unconcerned 19 %",3,Tue Nov 21 2023 17:07:43 GMT-0800 (Pacific Standard Time),1700615263998,1,prolific/train-0-480642.png,True,english spanish,"{'question1': 'False', 'question10': '$0.71', 'question11': '1 to 2', 'question12': 'True', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'True', 'question5': '17.6%', 'question6': 'Shanghai', 'question7': '$4.5', 'question8': '$50.54', 'question9': '40.51 Mbps'}",4.326416666666667,5b4719741c2bc30001f38a7e,96309,Very Well,Tue Nov 21 2023 16:49:05 GMT-0800 (Pacific Standard Time),1700614145303,18.644916666666667,Green marketing,2,first,10,22,The distribution of the different types of LOHAS.[26],The distribution of the different types of LOHAS.,112,12,9,0.4166666666666667,0.3823529411764705,0.5144961476325989,0.4784948825836181,0.0,0.9695470929145812,1,1,1,0,1,1,1,1,1,0,1,1
Anatomy of an Epidemic / Synopsis / Magic bullets,,It is a bar graph showing evaluation of people and mental illness in 1987 when Prozac was introduced vs 2003 when Prozac was readily available,4,,1686185306032,1,prolific/train-0-29695.png,True,,"{'question1': 'False', 'question10': '$0.71', 'question11': 'Skip', 'question12': 'Skip', 'question2': 'Great Britain', 'question3': '30-40 km', 'question4': 'Skip', 'question5': 'Skip', 'question6': 'Shanghai', 'question7': 'Skip', 'question8': '$50.54', 'question9': '40.51 Mbps'}",,5e53019d2ca8273228d34e2a,195994,Little,Wed Jun 07 2023 17:31:07 GMT-0700 (Mountain Standard Time),1686184267502,17.3088333333333,Anatomy of an Epidemic,0,first,7,25,"Number of Americans who received SSDI and SSI for mental disability in 1987 (blue) when Eli Lilly and Company introduced the antidepressive drug Prozac, compared to 2003 (red).",Chart showing increase (in red) over baseline (in blue) between 1987 and 2003,142,34,17,0.744186046511628,0.7142857142857143,0.483828991651535,0.38463032245636,0.0,0.179997503757477,1,1,0,0,1,1,0,0,1,0,1,1
